Year,Source_App,Category_Name,Content_Name,Content_Type,"Total Revenue (Net)",package_base_price,"Total Paying Users"
2023,jadiasn,"Paket Combo!!! Bimbel CPNS + 20x Paket Simulasi CPNS + 50x Live Class & 200 Paket Latsol CPNS 2023","Paket Combo - Masa Aktif 1 Tahun_","course + liveclass + tryout",8062430.00,700000.00,42
2023,jadiasn,"TES TOEFL + SERTIFIKAT TOEFL","BIMBEL CPNS 2023 + BIMBEL TOEFL + SERTIFIKAT TOEFL - Masa Aktif 6 Bulan_","course + liveclass + tryout",8047325.00,750000.00,34
2023,jadiasn,"Paket Combo Bimbel Intens CPNS 2024 + Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","Super Intensif Menuju CPNS 2023 - Masa Aktif 1 Tahun","course + liveclass + tryout",7629520.00,500000.00,48
2023,jadiasn,"TES TOEFL + SERTIFIKAT TOEFL","TES TOEFL + SERTIFIKAT TOEFL - Masa Aktif 7 Hari","Bundle / Other",5756500.00,350000.00,34
2023,jadiasn,"Paket Bimbel PPPK 2023","20 Paket Simulasi PPPK 2023 - Masa Aktif 1 Tahun","course + tryout",5066965.00,200000.00,52
2023,jadiasn,"Sekolah Kedinasan","20 Paket Tryout Sekolah Kedinasan (Masa aktif 1 tahun)","course + tryout",4724100.00,200000.00,32
2023,jadiasn,"Paket Bimbel CPNS 2023 SATUAN","Materi SKD CPNS 2023 - Masa Aktif 1 Tahun_",course,4679320.00,200000.00,105
2023,jadiasn,"Paket Bimbel PPPK 2023","Paket Live Class Interaktif saja - Masa Aktif 1 Tahun","Bundle / Other",3933120.00,200000.00,37
2023,jadiasn,"Paket Bimbel CPNS 2023 KOMPLIT (Program Eksklusif Super Intensif)","Materi SKD CPNS 2023 - Masa Aktif 1 Tahun",course,2885420.00,200000.00,30
2023,jadiasn,"Paket Bimbel PPPK 2023","Bimbel PPPK 2023 (Live class Interaktif - Latsol Harian - Simulasi - Materi) - Masa Aktif 3 Bulan","course + tryout",2618250.00,300000.00,34
2023,jadiasn,"Paket Bimbel CPNS 2023 SATUAN","Bimbel PPPK 2023 (Live class Interaktif - Latsol Harian - Simulasi - Materi) - Masa Aktif 1 Tahun_","course + tryout",2103200.00,600000.00,16
2023,jadiasn,"Paket Combo Bimbel Intens CPNS 2024 + Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","Super Intensif Menuju CPNS 2023 - Masa Aktif 1 Tahun_","course + liveclass + tryout",2094490.00,500000.00,13
2023,jadiasn,"Sekolah Kedinasan","20 Paket Tryout Sekolah Kedinasan (Masa aktif 1 tahun)_","course + tryout",1638715.00,99000.00,17
2023,jadiasn,"Paket Bimbel PPPK 2023","Paket Live Class Interaktif saja - Masa Aktif 1 Tahun_","Bundle / Other",1462965.00,200000.00,15
2023,jadiasn,"Paket Bimbel CPNS 2023 KOMPLIT (Program Eksklusif Super Intensif)","Bimbel CPNS 2023 Komplit (Live class Interaktif - Latsol Harian - Simulasi - Materi) - Masa Aktif 3 Bulan_","course + liveclass + tryout",1295600.00,300000.00,10
2023,jadiasn,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","200 Paket Latsol Harian CPNS 2023 (Masa Aktif 1 Tahun)",tryout,1154590.00,200000.00,16
2023,jadiasn,"Paket Bimbel PPPK 2023","Bimbel PPPK 2023 (Live class Interaktif - Latsol Harian - Simulasi - Materi) - Masa Aktif 6 Bulan","course + tryout",860900.00,600000.00,6
2023,jadiasn,"Tes TOEFL ITP Prediction (Sertifikat bisa untuk CPNS dan BUMN (Sebagian Besar Perusahaan BUMN))","200 Paket Latsol Harian CPNS 2023  (Masa Aktif 1 Tahun)_",tryout,647140.00,200000.00,9
2023,jadiasn,"Program Premium Super Intensif PCPM BI Angkatan 37","Program Super Intensif PCPM Angkatan 37","Bundle / Other",91350.00,125000.00,1
2023,jadiasn,"Paket Bimbel PPPK 2023","Bimbel PPPK 2023 (Live class Interaktif - Latsol Harian - Simulasi - Materi) - Masa Aktif 3 Bulan_","course + tryout",69000.00,300000.00,1
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan RBB 2023 dan Rekrutmen perusahaan BUMN diluar RBB  - Masa Aktif 6 Bulan","course + liveclass + tryout",1312786485.00,600000.00,7475
2023,jadibumn,"Paket Super Intensif Bahasa Inggris Tahap 2 RBB 2023","Masa Aktif 36 Hari  - Tes Bahasa Inggris","course + liveclass + tryout",524875610.00,300000.00,14234
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan RBB 2023- Masa Aktif 3 minggu","course + liveclass + tryout",504901305.00,400000.00,13363
2023,jadibumn,"Program Khusus Premium (Hanya untuk customer yang sudah pernah beli paket premium sebelumnya) Program Bimbel RBB 2023 & Rekrutmen perusahaan BUMN diluar RBB","Masa Aktif 36 Hari  - Tes Bahasa Inggris","course + liveclass + tryout",266558855.00,300000.00,7156
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 - Masa Aktif 6 Bulan_","course + liveclass + tryout",222812210.00,600000.00,1261
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan RBB 2023 - Masa Aktif 2 Bulan","course + liveclass + tryout",191440035.00,300000.00,1596
2023,jadibumn,"Program Khusus Premium (Hanya untuk customer yang sudah pernah beli paket premium sebelumnya) Program Bimbel RBB 2023 & Rekrutmen perusahaan BUMN diluar RBB","Program Bimbel Persiapan RBB 2023 dan Rekrutmen perusahaan BUMN diluar RBB  - Masa Aktif 10 Bulan","course + liveclass + tryout",151834570.00,500000.00,1577
2023,jadibumn,"Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 (SMA/Sederajat)","Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 SMA/Sederajat - Masa Aktif 3 Bulan","course + liveclass + tryout",52459225.00,600000.00,973
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan RBB 2023- Masa Aktif sampai TKD","course + liveclass + tryout",46680890.00,400000.00,395
2023,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 1 Tahun_","course + liveclass + tryout",41607680.00,300000.00,696
2023,jadibumn,"Bimbel Paket Kumplit Rekrutmen Bersama BUMN 2024 (TKD, AKHLAK & B. INGGRIS BUMN 2024)","Bimbel BUMN - Masa Aktif 1 Tahun","course + liveclass + tryout",38284845.00,600000.00,264
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan RBB 2023 dan Rekrutmen perusahaan BUMN diluar RBB  - Masa Aktif 10 Bulan","course + liveclass + tryout",33701820.00,500000.00,234
2023,jadibumn,"Bimbel Paket Kumplit Rekrutmen Bersama BUMN 2024 (TKD, AKHLAK & B. INGGRIS BUMN 2024)","Paket Perpanjang Bimbel BUMN - Masa Aktif 1 Tahun_","course + liveclass + tryout",28886365.00,600000.00,204
2023,jadibumn,"Paket Bimbel untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Paket Bimbel Untuk Persiapan Tes Semua Perusahaan BUMN dan Persiapan Rekrutmen BUMN 2023 - Masa Aktif 1 Tahun","course + liveclass + tryout",23916215.00,600000.00,120
2023,jadibumn,"Paket Bimbel Simulasi Tes Psikotes BUMN","10 Paket Simulasi Tes Psikotes Kerja - Masa Aktif 1 Tahun","course + liveclass + tryout",21161405.00,300000.00,314
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 - Masa Aktif 2 Bulan_","course + liveclass + tryout",19005635.00,300000.00,149
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 - Masa Aktif sampai TKD_","course + liveclass + tryout",9800225.00,400000.00,56
2023,jadibumn,"Program Khusus Premium (Hanya untuk customer yang sudah pernah beli paket premium sebelumnya) Program Bimbel RBB 2023 & Rekrutmen perusahaan BUMN diluar RBB","Program Bimbel Persiapan RBB 2023- Masa Aktif 3 minggu","course + liveclass + tryout",9698420.00,400000.00,273
2023,jadibumn,"Paket Super Intensif Bahasa Inggris Tahap 2 RBB 2023","Masa Aktif 15 Hari - Fokus Tes Tahap 3_","course + liveclass + tryout",8455750.00,100000.00,156
2023,jadibumn,"Paket Bimbel untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Paket Bimbel Untuk Persiapan Tes Semua Perusahaan BUMN dan Persiapan Rekrutmen BUMN 2023 - Masa Aktif 1 Tahun_","course + liveclass + tryout",7360300.00,600000.00,37
2023,jadibumn,"Program Bimbel Persiapan RBB 2023 + Rekrutmen perusahaan BUMN diluar RBB (D-III, D-IV/S-1, S-2)","20 Paket RBB 2023 (new) saja - Masa Aktif sesuai dengan paket yang telah dibeli sebelumnya (Khusus yang masa aktifnya masih ada)","course + tryout",6343100.00,150000.00,142
2023,jadibumn,"Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 (SMA/Sederajat)","Program Bimbel Persiapan AKHLAK SMA/Sederajat - Masa Aktif 30 Hari","course + liveclass + tryout",6044230.00,150000.00,89
2023,jadibumn,"Bimbel BUMN + 20x Paket Simulasi + Materi + 50x Live Class Untuk Semua Tes Perusahaan BUMN + Untuk Rekerutmen Bersama FHCI Tahun Besok","Super Intensif Menuju Rekrutmen BUMN Berikutnya - Masa Aktif 1 Tahun","course + liveclass + tryout",4452000.00,500000.00,28
2023,jadibumn,"Paket Bimbel untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Paket Bimbel Untuk Persiapan Tes Semua Perusahaan BUMN - Masa Aktif 1 Bulan","course + liveclass + tryout",3340330.00,400000.00,67
2023,jadibumn,"Bimbel Paket TKD & AKHLAK RBB 2024","Tes TKD dan AKHLAK - Masa Aktif 1 Tahun","course + liveclass + tryout",3142150.00,300000.00,32
2023,jadibumn,"Bimbel Paket TKD & AKHLAK RBB 2024","Tes TKD dan AKHLAK - Masa Aktif 1 Tahun_","course + liveclass + tryout",3121985.00,300000.00,35
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","50 Paket Latsol Bahasa Inggris (Grammer Check - Business Communication - Reading Comprehension - General Vocabulary) - Masa Aktif 1 Tahun_","course + tryout",2261680.00,200000.00,44
2023,jadibumn,"Program Khusus Premium (Hanya untuk customer yang sudah pernah beli paket premium sebelumnya) Program Bimbel RBB 2023 & Rekrutmen perusahaan BUMN diluar RBB","Program Bimbel Persiapan AKHLAK SMA/Sederajat - Masa Aktif 30 Hari_","course + liveclass + tryout",2110755.00,150000.00,41
2023,jadibumn,"Paket Bimbel Bahasa Inggris","Live class Interaktif Bahasa Inggris, Simulasi Bahasa Inggris, Latsol Bahasa Inggris - Masa Aktif 1 Tahun_","course + liveclass + tryout",1714300.00,300000.00,17
2023,jadibumn,"Bimbel Paket Bahasa Inggris RBB 2024","Bimbel Tes Bahasa Inggris - Masa Aktif 1 Tahun_","course + liveclass + tryout",1584360.00,300000.00,17
2023,jadibumn,"Paket Bimbel Bahasa Inggris","Live class Interaktif Bahasa Inggris, Simulasi Bahasa Inggris, Latsol Bahasa Inggris - Masa Aktif 1 Tahun","course + liveclass + tryout",1463925.00,300000.00,9
2023,jadibumn,"Paket Bimbel untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Paket Bimbel Untuk Persiapan Tes Semua Perusahaan BUMN - Masa Aktif 1 Bulan_","course + liveclass + tryout",1432730.00,400000.00,27
2023,jadibumn,"Bimbel Paket Bahasa Inggris RBB 2024","Bimbel Tes Bahasa Inggris - Masa Aktif 1 Tahun","course + liveclass + tryout",1241640.00,300000.00,13
2023,jadibumn,"Paket Bimbel TKD & AKHLAK","Live Class Interaktif TKD dan AKHLAK, Simulasi TKD dan AKHLAK, Latsol TKD dan AKHLAK - Masa Aktif 1 Tahun","course + liveclass + tryout",1119960.00,300000.00,7
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","50 Paket Latsol Bahasa Inggris (Grammer Check - Business Communication - Reading Comprehension - General Vocabulary) - Masa Aktif 1 Tahun","course + tryout",885805.00,200000.00,9
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","200 Paket Latsol TKD dan AKHLAK - Masa Aktif 1 Tahun","course + tryout",882100.00,200000.00,10
2023,jadibumn,"Paket Bimbel TKD & AKHLAK","Live Class Interaktif TKD dan AKHLAK, Simulasi TKD dan AKHLAK, Latsol TKD dan AKHLAK -  Masa Aktif 1 Tahun_","course + liveclass + tryout",698000.00,300000.00,7
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Live Class Interaktif TKD dan AKHLAK - Masa Aktif 1 Tahun","course + liveclass",522960.00,200000.00,6
2023,jadibumn,"Program Super Intensif Untuk Persiapan Tes Rekrutmen Bersama FHCI Akhir Tahun (BATCH 2)","Program Super Intensif - Masa Aktif 2 Bulan (sampai akhir rekrutmen)","course + liveclass + tryout",399000.00,400000.00,3
2023,jadibumn,"Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 (SMA/Sederajat)","Program Bimbel Persiapan Rekrutmen Bersama BUMN 2023 SMA/Sederajat - Masa Aktif 3 Bulan_","course + liveclass + tryout",358000.00,600000.00,2
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","5 Paket Bahasa Inggris (Grammer Check - Business Communication - Reading Comprehension - General Vocabulary) - Masa Aktif 1 Tahun","course + tryout",306980.00,200000.00,3
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Live Class Interaktif Bahasa Inggris - Masa Aktif 1 Tahun","course + liveclass",256185.00,200000.00,3
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","200 Paket Latsol TKD dan AKHLAK - Masa Aktif 1 Tahun_","course + tryout",198980.00,200000.00,4
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","20 Paket Simulasi TKD dan AKHLAK - Masa Aktif 1 Tahun","course + tryout",170865.00,200000.00,2
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Live Class Interaktif Bahasa Inggris - Masa Aktif 1 Tahun_","course + liveclass",155980.00,200000.00,3
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","20 Paket Simulasi TKD dan AKHLAK - Masa Aktif 1 Tahun_","course + tryout",135980.00,200000.00,3
2023,jadibumn,"Program Super Intensif Untuk Persiapan Tes Rekrutmen Bersama FHCI Akhir Tahun (BATCH 2)","Program Super Intensif - Masa Aktif 2 Bulan (sampai akhir rekrutmen)_","course + liveclass + tryout",131580.00,400000.00,1
2023,jadibumn,"Paket satuan untuk persiapan Tes Semua Perusahaan BUMN dan Rekrutmen Bersama BUMN 2023","Live Class Interaktif TKD dan AKHLAK - Masa Aktif 1 Tahun_","course + liveclass",100980.00,200000.00,1
2023,jadipcpm,"Program Eksklusif Super Intensif PCPM BI Angkatan 38","Program Komplit - 6 Bulan","course + liveclass + tryout",355644260.00,300000.00,3902
2023,jadipcpm,"Program Eksklusif Super Intensif PCPM BI Angkatan 38","Program Super Intensif PCPM Angkatan 38","course + liveclass + tryout",74490480.00,300000.00,964
2023,jadipcpm,"Program Eksklusif Super Intensif PCPM BI Angkatan 38","Program Komplit - 6 Bulan_","course + liveclass + tryout",7621520.00,300000.00,83
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","( 1 TAHUN )  TES REKRUTMEN POLRI BINTARA 2024 ( Paket Komplit )","course + liveclass + tryout",107634000.00,450000.00,896
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","(1 BULAN) TES REKRUTMEN POLRI BINTARA 2023 ( Paket Komplit )","course + liveclass + tryout",81577000.00,150000.00,1060
2023,jadipolisi,"Bimbel Tes Polri Bintara Akademik & Psikologi 2024","Bimbel Tes Polri Bintara - Masa Aktif 1 Tahun","course + liveclass + tryout",27025000.00,600000.00,290
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","( 1 TAHUN ) TES REKRUTMEN POLRI 2024 AKPOL ( Paket Komplit )","course + liveclass + tryout",21293000.00,450000.00,160
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","(PERPANJANGAN 1 TAHUN) TES REKRUTMEN POLRI BINTARA 2024 ( Paket Komplit )","course + liveclass + tryout",18648000.00,450000.00,176
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","( 3 BULAN ) BIMBEL JADI BINTARA","course + liveclass + tryout",14250000.00,150000.00,154
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","(1 BULAN) TES REKRUTMEN POLRI AKPOL 2023 ( Paket Komplit )","course + liveclass + tryout",9851000.00,150000.00,128
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","(3 BULAN )  TES REKRUTMEN POLRI BINTARA 2024 ( Paket Komplit )","course + liveclass + tryout",8777000.00,200000.00,90
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","( 3 BULAN ) CURI START TES BINTARA 2023 ( Paket Kombo TO & LATSOL ) )","course + tryout",7557000.00,200000.00,73
2023,jadipolisi,"Bimbel Tes Polri Bintara Akademik & Psikologi 2024","Bimbel Tes Polri Bintara - Masa Aktif 3 Bulan","course + liveclass + tryout",6986000.00,150000.00,99
2023,jadipolisi,"Bimbel Tes Polri Bintara Akademik & Psikologi 2024","Bimbel Tes Polri Bintara - Masa Aktif 6 Bulan","course + liveclass + tryout",5931000.00,400000.00,65
2023,jadipolisi,"Bimbel Tes Polri AKPOL Akademik & Psikologi 2024","Bimbel Tes Polri AKPOL - Masa Aktif 1 Tahun","course + liveclass + tryout",5192000.00,600000.00,55
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","( PERPANJANGAN 1 TAHUN ) TES REKRUTMEN POLRI 2024 AKPOL ( Paket Komplit )","course + liveclass + tryout",4929000.00,450000.00,40
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","(1 BULAN) TES REKRUTMEN POLRI TAMTAMA 2023 ( Paket Komplit )","course + liveclass + tryout",4098000.00,150000.00,51
2023,jadipolisi,"BIMBEL PROGRAM KHUSUS PERSIAPAN TES SIPSS POLRI 2026","(3 BULAN)) BIMBEL JADI SIPSS 2023","course + liveclass + tryout",4072000.00,400000.00,19
2023,jadipolisi,"Bimbel Tes Polri Bintara Akademik & Psikologi 2024","Paket Perpanjangan Bimbel Tes Polri Bintara - Masa Aktif 1 Tahun_","course + liveclass + tryout",3972000.00,600000.00,43
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","(6 BULAN) BIMBEL JADI BINTARA","course + liveclass + tryout",3933000.00,200000.00,30
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","(3 BULAN) BIMBEL JADI AKPOL","course + liveclass + tryout",3399000.00,150000.00,36
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","PERPANJANGAN (1 TAHUN) BIMBEL JADI BINTARA","course + liveclass + tryout",3232000.00,300000.00,31
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","(1 BULAN)  #CURISTART TES REKRUTMEN POLRI 2023 ( Paket Komplit )","course + liveclass + tryout",3169000.00,100000.00,38
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","( 1 TAHUN ) TES REKRUTMEN POLRI TAMTAMA 2024 ( Paket Komplit )","course + liveclass + tryout",2896000.00,450000.00,25
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","(3 BULAN ) TES REKRUTMEN POLRI 2024 AKPOL ( Paket Komplit )","course + liveclass + tryout",2259000.00,200000.00,24
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","( 1 TAHUN ) #CURISTART TES REKRUTMEN POLRI 2023 ( Paket Komplit )","course + liveclass + tryout",2242000.00,300000.00,18
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","(6 BULAN )  TES REKRUTMEN POLRI BINTARA 2024 ( Paket Komplit )","course + liveclass + tryout",2141000.00,350000.00,11
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","Copy of (1 BULAN)  #CURISTART TES REKRUTMEN POLRI 2023 ( Paket Komplit )","course + liveclass + tryout",1919000.00,100000.00,23
2023,jadipolisi,"Bimbel Tes Polri AKPOL Akademik & Psikologi 2024","Bimbel Tes Polri AKPOL - Masa Aktif 6 Bulan","course + liveclass + tryout",1773000.00,400000.00,20
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","( 3 Bulan  ) TES REKRUTMEN BINTARA REKPRO 2024 ( Paket Komplit )","course + liveclass + tryout",1261000.00,200000.00,11
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","PERPANJANGAN (1 TAHUN) BIMBEL JADI AKPOL","course + liveclass + tryout",1254000.00,300000.00,12
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","PERPANJANGAN (1 BULAN) BIMBEL JADI BINTARA","course + tryout",1201000.00,100000.00,22
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","Perpanjangan ( 3 Bulan ) Paket Komplit Intensif Bintara 2023","course + liveclass + tryout",1199000.00,300000.00,10
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","Perpanjangan Paket Kombo TO & LATSOL Bintara 2023","course + tryout",1036000.00,200000.00,10
2023,jadipolisi,"Bimbel Tes Polri AKPOL Akademik & Psikologi 2024","Paket Perpanjangan Bimbel Tes Polri AKPOL - Masa Aktif 1 Tahun_","course + liveclass + tryout",975000.00,600000.00,10
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","(6 BULAN ) TES REKRUTMEN POLRI 2024 AKPOL ( Paket Komplit )","course + liveclass + tryout",972000.00,350000.00,5
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","( 3 BULAN ) CURI START TES AKPOL 2023 ( Paket Kombo TO & LATSOL )","course + tryout",944000.00,200000.00,7
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","(PERPANJANGAN1 BULAN) TES REKRUTMEN POLRI AKPOL 2023 ( Paket Komplit )","course + liveclass + tryout",917000.00,150000.00,10
2023,jadipolisi,"Bimbel Tes Polri Bintara Akademik & Psikologi 2024","Paket Perpanjangan Bimbel Tes Polri Bintara - Masa Aktif 6 Bulan_","course + liveclass + tryout",887000.00,400000.00,10
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","(1 TAHUN) BIMBEL JADI BINTARA","course + liveclass + tryout",852000.00,300000.00,5
2023,jadipolisi,"Bimbel Tes Polri Bintara Akademik & Psikologi 2024","Bimbel Tes Polri Bintara - Masa Aktif 3 Bulan_","course + liveclass + tryout",759000.00,150000.00,11
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","Program Live Class Interaktif 2023 ( 36 Sesi )","course + liveclass",626000.00,150000.00,7
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","( Perpanjangan 3 Bulan ) TES REKRUTMEN BINTARA REKPRO 2024 ( Paket Komplit )","course + liveclass + tryout",575000.00,200000.00,4
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","(PERPANJANGAN 1 TAHUN ) TES REKRUTMEN POLRI TAMTAMA 2024 ( Paket Komplit )","course + liveclass + tryout",513000.00,450000.00,3
2023,jadipolisi,"Bimbel Tes Polri Tamtama Akademik & Psikologi 2024","Bimbel Tes Polri Tamtama - Masa Aktif 1 Tahun","course + liveclass + tryout",478000.00,600000.00,5
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","( PERPANJANGAN 1 BULAN) TES REKRUTMEN POLRI TAMTAMA 2023 ( Paket Komplit )","course + liveclass + tryout",474000.00,150000.00,6
2023,jadipolisi,"PROMO 10.10 FOKUS CAT AKADEMIK AKPOL 2023","PERPANJANGAN (1 BULAN) BIMBEL JADI AKPOL","Bundle / Other",437000.00,100000.00,8
2023,jadipolisi,"Bimbel Tes Polri AKPOL Akademik & Psikologi 2024","Bimbel Tes Polri AKPOL - Masa Aktif 3 Bulan","course + liveclass + tryout",375000.00,150000.00,4
2023,jadipolisi,"Bimbel Tes Polri Tamtama Akademik & Psikologi 2024","Bimbel Tes Polri Tamtama - Masa Aktif 3 Bulan","course + liveclass + tryout",359000.00,150000.00,5
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK BINTARA 2023","Perpanjangan Program Live Class Interaktif 2023 ( 36 Sesi )","course + liveclass",359000.00,150000.00,4
2023,jadipolisi,"Bimbel Tes Polri Tamtama Akademik & Psikologi 2024","Paket Perpanjangan Bimbel Tes Polri Tamtama - Masa Aktif 1 Tahun","course + liveclass + tryout",292000.00,600000.00,3
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","( 3 BULAN ) CURI START TES TAMTAMA 2023 ( Paket Kombo TO & LATSOL )","course + liveclass + tryout",280000.00,200000.00,2
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","(1 BULAN) BIMBEL INTENSIF JADI TAMTAMA","course + tryout",273000.00,200000.00,5
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","(3 BULAN ) TES REKRUTMEN POLRI TAMTAMA 2024 ( Paket Komplit )","course + liveclass + tryout",210000.00,200000.00,2
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","1 Tahun BIMBEL JADI TAMTAMA",tryout,209000.00,300000.00,2
2023,jadipolisi,"Bimbel Tes Polri AKPOL Akademik & Psikologi 2024","Paket Perpanjangan Bimbel Tes Polri AKPOL - Masa Aktif 6 Bulan_","course + liveclass + tryout",167000.00,400000.00,2
2023,jadipolisi,"PROMO FOKUS CAT AKADEMIK TAMTAMA 2023","PERPANJANGAN (1 BULAN) BIMBEL INTENSIF JADI TAMTAMA","Bundle / Other",110000.00,200000.00,1
